gps-svn69-To-Xian - AER reported in the object's default AER frame
------------------------------------------------------------------
                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km) 
                  14 Sep 2022 11:10:35.000          332.921            -76.956    23564.214757
                  14 Sep 2022 11:10:36.000          332.916            -76.957    23563.689690
                  14 Sep 2022 11:10:37.000          332.910            -76.957    23563.164703
                  14 Sep 2022 11:10:38.000          332.904            -76.958    23562.639795
                  14 Sep 2022 11:10:39.000          332.899            -76.958    23562.114966
                  14 Sep 2022 11:10:40.000          332.893            -76.959    23561.590217
                  14 Sep 2022 11:10:41.000          332.888            -76.959    23561.065547
                  14 Sep 2022 11:10:42.000          332.882            -76.960    23560.540956
                  14 Sep 2022 11:10:43.000          332.877            -76.960    23560.016445
                  14 Sep 2022 11:10:44.000          332.871            -76.961    23559.492013
                  14 Sep 2022 11:10:45.000          332.865            -76.961    23558.967660
                  14 Sep 2022 11:10:46.000          332.860            -76.962    23558.443387
                  14 Sep 2022 11:10:47.000          332.854            -76.962    23557.919193
                  14 Sep 2022 11:10:48.000          332.849            -76.963    23557.395079
                  14 Sep 2022 11:10:49.000          332.843            -76.963    23556.871044
                  14 Sep 2022 11:10:50.000          332.837            -76.964    23556.347089
                  14 Sep 2022 11:10:51.000          332.832            -76.964    23555.823213
                  14 Sep 2022 11:10:52.000          332.826            -76.965    23555.299417
                  14 Sep 2022 11:10:53.000          332.821            -76.965    23554.775700
                  14 Sep 2022 11:10:54.000          332.815            -76.966    23554.252063
                  14 Sep 2022 11:10:55.000          332.809            -76.966    23553.728506
                  14 Sep 2022 11:10:56.000          332.804            -76.967    23553.205028
                  14 Sep 2022 11:10:57.000          332.798            -76.967    23552.681629
                  14 Sep 2022 11:10:58.000          332.793            -76.968    23552.158311
                  14 Sep 2022 11:10:59.000          332.787            -76.968    23551.635072
                  14 Sep 2022 11:11:00.000          332.781            -76.969    23551.111912
                  14 Sep 2022 11:11:01.000          332.776            -76.969    23550.588833
                  14 Sep 2022 11:11:02.000          332.770            -76.970    23550.065833
                  14 Sep 2022 11:11:03.000          332.765            -76.970    23549.542913
                  14 Sep 2022 11:11:04.000          332.759            -76.971    23549.020072
                  14 Sep 2022 11:11:05.000          332.753            -76.971    23548.497311
                  14 Sep 2022 11:11:06.000          332.748            -76.972    23547.974630
                  14 Sep 2022 11:11:07.000          332.742            -76.972    23547.452029
                  14 Sep 2022 11:11:08.000          332.737            -76.973    23546.929508
                  14 Sep 2022 11:11:09.000          332.731            -76.973    23546.407066
                  14 Sep 2022 11:11:10.000          332.725            -76.974    23545.884705
                  14 Sep 2022 11:11:11.000          332.720            -76.974    23545.362423
                  14 Sep 2022 11:11:12.000          332.714            -76.975    23544.840221
                  14 Sep 2022 11:11:13.000          332.709            -76.975    23544.318099
                  14 Sep 2022 11:11:14.000          332.703            -76.976    23543.796058
                  14 Sep 2022 11:11:15.000          332.697            -76.976    23543.274095
                  14 Sep 2022 11:11:16.000          332.692            -76.977    23542.752213
                  14 Sep 2022 11:11:17.000          332.686            -76.977    23542.230411
                  14 Sep 2022 11:11:18.000          332.681            -76.978    23541.708689
                  14 Sep 2022 11:11:19.000          332.675            -76.978    23541.187047
                  14 Sep 2022 11:11:20.000          332.669            -76.979    23540.665485
                  14 Sep 2022 11:11:21.000          332.664            -76.979    23540.144003
                  14 Sep 2022 11:11:22.000          332.658            -76.980    23539.622601
                  14 Sep 2022 11:11:23.000          332.652            -76.980    23539.101280
                  14 Sep 2022 11:11:24.000          332.647            -76.981    23538.580038
                  14 Sep 2022 11:11:25.000          332.641            -76.981    23538.058876
                  14 Sep 2022 11:11:26.000          332.636            -76.982    23537.537795
                  14 Sep 2022 11:11:27.000          332.630            -76.982    23537.016794
                  14 Sep 2022 11:11:28.000          332.624            -76.983    23536.495873
                  14 Sep 2022 11:11:29.000          332.619            -76.983    23535.975032
                  14 Sep 2022 11:11:30.000          332.613            -76.983    23535.454271
                  14 Sep 2022 11:11:31.000          332.607            -76.984    23534.933591
                  14 Sep 2022 11:11:32.000          332.602            -76.984    23534.412991
                  14 Sep 2022 11:11:33.000          332.596            -76.985    23533.892471
                  14 Sep 2022 11:11:34.000          332.591            -76.985    23533.372032
                  14 Sep 2022 11:11:35.000          332.585            -76.986    23532.851672
                  14 Sep 2022 11:11:36.000          332.579            -76.986    23532.331393
                  14 Sep 2022 11:11:37.000          332.574            -76.987    23531.811195
                  14 Sep 2022 11:11:38.000          332.568            -76.987    23531.291077
                  14 Sep 2022 11:11:39.000          332.562            -76.988    23530.771039
                  14 Sep 2022 11:11:40.000          332.557            -76.988    23530.251082
                  14 Sep 2022 11:11:41.000          332.551            -76.989    23529.731205
                  14 Sep 2022 11:11:42.000          332.545            -76.989    23529.211408
                  14 Sep 2022 11:11:43.000          332.540            -76.990    23528.691692
                  14 Sep 2022 11:11:44.000          332.534            -76.990    23528.172057
                  14 Sep 2022 11:11:45.000          332.529            -76.991    23527.652502
                  14 Sep 2022 11:11:46.000          332.523            -76.991    23527.133027
                  14 Sep 2022 11:11:47.000          332.517            -76.992    23526.613633
                  14 Sep 2022 11:11:48.000          332.512            -76.992    23526.094320
                  14 Sep 2022 11:11:49.000          332.506            -76.993    23525.575087
                  14 Sep 2022 11:11:50.000          332.500            -76.993    23525.055935
                  14 Sep 2022 11:11:51.000          332.495            -76.994    23524.536863
                  14 Sep 2022 11:11:52.000          332.489            -76.994    23524.017872
                  14 Sep 2022 11:11:53.000          332.483            -76.995    23523.498962
                  14 Sep 2022 11:11:54.000          332.478            -76.995    23522.980132
                  14 Sep 2022 11:11:55.000          332.472            -76.996    23522.461383
                  14 Sep 2022 11:11:56.000          332.466            -76.996    23521.942715
                  14 Sep 2022 11:11:57.000          332.461            -76.997    23521.424127
                  14 Sep 2022 11:11:58.000          332.455            -76.997    23520.905620
                  14 Sep 2022 11:11:59.000          332.449            -76.998    23520.387194
                  14 Sep 2022 11:12:00.000          332.444            -76.998    23519.868849
                  14 Sep 2022 11:12:01.000          332.438            -76.999    23519.350584
                  14 Sep 2022 11:12:02.000          332.432            -76.999    23518.832401
                  14 Sep 2022 11:12:03.000          332.427            -77.000    23518.314298
                  14 Sep 2022 11:12:04.000          332.421            -77.000    23517.796276
                  14 Sep 2022 11:12:05.000          332.415            -77.001    23517.278335
                  14 Sep 2022 11:12:06.000          332.410            -77.001    23516.760474
                  14 Sep 2022 11:12:07.000          332.404            -77.002    23516.242695
                  14 Sep 2022 11:12:08.000          332.398            -77.002    23515.724996
                  14 Sep 2022 11:12:09.000          332.393            -77.003    23515.207379
                  14 Sep 2022 11:12:10.000          332.387            -77.003    23514.689842
                  14 Sep 2022 11:12:11.000          332.381            -77.004    23514.172387
                  14 Sep 2022 11:12:12.000          332.376            -77.004    23513.655012
                  14 Sep 2022 11:12:13.000          332.370            -77.005    23513.137718
                  14 Sep 2022 11:12:14.000          332.364            -77.005    23512.620506
                  14 Sep 2022 11:12:15.000          332.359            -77.006    23512.103374
                  14 Sep 2022 11:12:16.000          332.353            -77.006    23511.586324
                  14 Sep 2022 11:12:17.000          332.347            -77.007    23511.069354
                  14 Sep 2022 11:12:18.000          332.342            -77.007    23510.552466
                  14 Sep 2022 11:12:19.000          332.336            -77.008    23510.035659
                  14 Sep 2022 11:12:20.000          332.330            -77.008    23509.518933
