gps-svn69-To-Xian - AER reported in the object's default AER frame
------------------------------------------------------------------
                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km) 
                  14 Sep 2022 12:37:24.000          290.822            -78.894    22243.996959
                  14 Sep 2022 12:37:34.000          290.729            -78.893    22244.579565
                  14 Sep 2022 12:37:44.000          290.635            -78.892    22245.174393
                  14 Sep 2022 12:37:54.000          290.542            -78.892    22245.781438
                  14 Sep 2022 12:38:04.000          290.449            -78.891    22246.400694
                  14 Sep 2022 12:38:14.000          290.355            -78.890    22247.032153
                  14 Sep 2022 12:38:24.000          290.262            -78.889    22247.675809
                  14 Sep 2022 12:38:34.000          290.169            -78.888    22248.331655
                  14 Sep 2022 12:38:44.000          290.076            -78.887    22248.999686
                  14 Sep 2022 12:38:54.000          289.983            -78.887    22249.679894
                  14 Sep 2022 12:39:04.000          289.890            -78.886    22250.372273
                  14 Sep 2022 12:39:14.000          289.797            -78.885    22251.076816
                  14 Sep 2022 12:39:24.000          289.705            -78.884    22251.793515
                  14 Sep 2022 12:39:34.000          289.612            -78.883    22252.522364
                  14 Sep 2022 12:39:44.000          289.519            -78.882    22253.263356
                  14 Sep 2022 12:39:54.000          289.427            -78.881    22254.016485
                  14 Sep 2022 12:40:04.000          289.334            -78.880    22254.781741
                  14 Sep 2022 12:40:14.000          289.242            -78.879    22255.559120
                  14 Sep 2022 12:40:24.000          289.149            -78.878    22256.348613
                  14 Sep 2022 12:40:34.000          289.057            -78.876    22257.150213
                  14 Sep 2022 12:40:44.000          288.964            -78.875    22257.963913
                  14 Sep 2022 12:40:54.000          288.872            -78.874    22258.789704
                  14 Sep 2022 12:41:04.000          288.780            -78.873    22259.627581
                  14 Sep 2022 12:41:14.000          288.688            -78.872    22260.477535
                  14 Sep 2022 12:41:24.000          288.596            -78.871    22261.339559
                  14 Sep 2022 12:41:34.000          288.504            -78.869    22262.213645
                  14 Sep 2022 12:41:44.000          288.412            -78.868    22263.099785
                  14 Sep 2022 12:41:54.000          288.320            -78.867    22263.997972
                  14 Sep 2022 12:42:04.000          288.228            -78.865    22264.908197
                  14 Sep 2022 12:42:14.000          288.136            -78.864    22265.830453
                  14 Sep 2022 12:42:24.000          288.045            -78.863    22266.764732
                  14 Sep 2022 12:42:34.000          287.953            -78.861    22267.711026
                  14 Sep 2022 12:42:44.000          287.862            -78.860    22268.669327
                  14 Sep 2022 12:42:54.000          287.770            -78.858    22269.639626
                  14 Sep 2022 12:43:04.000          287.679            -78.857    22270.621916
                  14 Sep 2022 12:43:14.000          287.588            -78.856    22271.616188
                  14 Sep 2022 12:43:24.000          287.496            -78.854    22272.622433
                  14 Sep 2022 12:43:34.000          287.405            -78.853    22273.640645
                  14 Sep 2022 12:43:44.000          287.314            -78.851    22274.670813
                  14 Sep 2022 12:43:54.000          287.223            -78.849    22275.712931
                  14 Sep 2022 12:44:04.000          287.132            -78.848    22276.766988
                  14 Sep 2022 12:44:14.000          287.041            -78.846    22277.832977
                  14 Sep 2022 12:44:24.000          286.951            -78.845    22278.910888
                  14 Sep 2022 12:44:34.000          286.860            -78.843    22280.000714
                  14 Sep 2022 12:44:44.000          286.769            -78.841    22281.102445
                  14 Sep 2022 12:44:54.000          286.679            -78.840    22282.216072
                  14 Sep 2022 12:45:04.000          286.588            -78.838    22283.341587
                  14 Sep 2022 12:45:14.000          286.498            -78.836    22284.478981
                  14 Sep 2022 12:45:24.000          286.408            -78.834    22285.628244
                  14 Sep 2022 12:45:34.000          286.317            -78.833    22286.789368
                  14 Sep 2022 12:45:44.000          286.227            -78.831    22287.962344
                  14 Sep 2022 12:45:54.000          286.137            -78.829    22289.147162
                  14 Sep 2022 12:46:04.000          286.047            -78.827    22290.343812
                  14 Sep 2022 12:46:14.000          285.957            -78.825    22291.552287
                  14 Sep 2022 12:46:24.000          285.868            -78.823    22292.772576
                  14 Sep 2022 12:46:34.000          285.778            -78.822    22294.004670
                  14 Sep 2022 12:46:44.000          285.688            -78.820    22295.248559
                  14 Sep 2022 12:46:54.000          285.599            -78.818    22296.504234
                  14 Sep 2022 12:47:04.000          285.509            -78.816    22297.771686
                  14 Sep 2022 12:47:14.000          285.420            -78.814    22299.050904
                  14 Sep 2022 12:47:24.000          285.331            -78.812    22300.341880
                  14 Sep 2022 12:47:34.000          285.241            -78.810    22301.644603
                  14 Sep 2022 12:47:44.000          285.152            -78.808    22302.959063
                  14 Sep 2022 12:47:54.000          285.063            -78.806    22304.285251
                  14 Sep 2022 12:48:04.000          284.974            -78.803    22305.623157
                  14 Sep 2022 12:48:14.000          284.886            -78.801    22306.972770
                  14 Sep 2022 12:48:24.000          284.797            -78.799    22308.334081
                  14 Sep 2022 12:48:34.000          284.708            -78.797    22309.707079
                  14 Sep 2022 12:48:44.000          284.620            -78.795    22311.091755
                  14 Sep 2022 12:48:54.000          284.531            -78.793    22312.488099
                  14 Sep 2022 12:49:04.000          284.443            -78.791    22313.896099
                  14 Sep 2022 12:49:14.000          284.355            -78.788    22315.315745
                  14 Sep 2022 12:49:24.000          284.266            -78.786    22316.747029
                  14 Sep 2022 12:49:34.000          284.178            -78.784    22318.189938
                  14 Sep 2022 12:49:44.000          284.090            -78.781    22319.644462
                  14 Sep 2022 12:49:54.000          284.002            -78.779    22321.110591
                  14 Sep 2022 12:50:04.000          283.915            -78.777    22322.588314
                  14 Sep 2022 12:50:14.000          283.827            -78.774    22324.077621
                  14 Sep 2022 12:50:24.000          283.739            -78.772    22325.578500
                  14 Sep 2022 12:50:34.000          283.652            -78.770    22327.090942
                  14 Sep 2022 12:50:44.000          283.565            -78.767    22328.614935
                  14 Sep 2022 12:50:54.000          283.477            -78.765    22330.150469
                  14 Sep 2022 12:51:04.000          283.390            -78.762    22331.697531
                  14 Sep 2022 12:51:14.000          283.303            -78.760    22333.256113
                  14 Sep 2022 12:51:24.000          283.216            -78.757    22334.826202
                  14 Sep 2022 12:51:34.000          283.129            -78.755    22336.407787
                  14 Sep 2022 12:51:44.000          283.042            -78.752    22338.000857
                  14 Sep 2022 12:51:54.000          282.956            -78.750    22339.605402
                  14 Sep 2022 12:52:04.000          282.869            -78.747    22341.221409
                  14 Sep 2022 12:52:14.000          282.783            -78.745    22342.848867
                  14 Sep 2022 12:52:24.000          282.696            -78.742    22344.487766
                  14 Sep 2022 12:52:34.000          282.610            -78.740    22346.138093
                  14 Sep 2022 12:52:44.000          282.524            -78.737    22347.799838
                  14 Sep 2022 12:52:54.000          282.438            -78.734    22349.472988
                  14 Sep 2022 12:53:04.000          282.352            -78.732    22351.157532
                  14 Sep 2022 12:53:14.000          282.266            -78.729    22352.853459
                  14 Sep 2022 12:53:24.000          282.180            -78.726    22354.560756
                  14 Sep 2022 12:53:34.000          282.095            -78.723    22356.279412
                  14 Sep 2022 12:53:44.000          282.009            -78.721    22358.009416
                  14 Sep 2022 12:53:54.000          281.924            -78.718    22359.750755
                  14 Sep 2022 12:54:04.000          281.838            -78.715    22361.503417
                  14 Sep 2022 12:54:14.000          281.753            -78.712    22363.267391
                  14 Sep 2022 12:54:24.000          281.668            -78.709    22365.042665
                  14 Sep 2022 12:54:34.000          281.583            -78.707    22366.829226
                  14 Sep 2022 12:54:44.000          281.498            -78.704    22368.627062
                  14 Sep 2022 12:54:54.000          281.414            -78.701    22370.436161
                  14 Sep 2022 12:55:04.000          281.329            -78.698    22372.256512
                  14 Sep 2022 12:55:14.000          281.245            -78.695    22374.088101
                  14 Sep 2022 12:55:24.000          281.160            -78.692    22375.930916
                  14 Sep 2022 12:55:34.000          281.076            -78.689    22377.784946
                  14 Sep 2022 12:55:44.000          280.992            -78.686    22379.650177
                  14 Sep 2022 12:55:54.000          280.908            -78.683    22381.526597
                  14 Sep 2022 12:56:04.000          280.824            -78.680    22383.414194
                  14 Sep 2022 12:56:14.000          280.740            -78.677    22385.312955
                  14 Sep 2022 12:56:24.000          280.656            -78.674    22387.222867
                  14 Sep 2022 12:56:34.000          280.573            -78.671    22389.143918
                  14 Sep 2022 12:56:44.000          280.489            -78.668    22391.076095
                  14 Sep 2022 12:56:54.000          280.406            -78.665    22393.019384
                  14 Sep 2022 12:57:04.000          280.323            -78.662    22394.973775
                  14 Sep 2022 12:57:14.000          280.239            -78.659    22396.939252
                  14 Sep 2022 12:57:24.000          280.156            -78.656    22398.915804
                  14 Sep 2022 12:57:34.000          280.074            -78.652    22400.903418
                  14 Sep 2022 12:57:44.000          279.991            -78.649    22402.902080
                  14 Sep 2022 12:57:54.000          279.908            -78.646    22404.911778
                  14 Sep 2022 12:58:04.000          279.826            -78.643    22406.932497
                  14 Sep 2022 12:58:14.000          279.743            -78.640    22408.964226
                  14 Sep 2022 12:58:24.000          279.661            -78.636    22411.006951
                  14 Sep 2022 12:58:34.000          279.579            -78.633    22413.060658
                  14 Sep 2022 12:58:44.000          279.497            -78.630    22415.125334
                  14 Sep 2022 12:58:54.000          279.415            -78.627    22417.200966
                  14 Sep 2022 12:59:04.000          279.333            -78.623    22419.287540
                  14 Sep 2022 12:59:14.000          279.251            -78.620    22421.385044
                  14 Sep 2022 12:59:24.000          279.170            -78.617    22423.493462
                  14 Sep 2022 12:59:34.000          279.088            -78.613    22425.612782
                  14 Sep 2022 12:59:44.000          279.007            -78.610    22427.742991
                  14 Sep 2022 12:59:54.000          278.926            -78.607    22429.884073
                  14 Sep 2022 13:00:04.000          278.845            -78.603    22432.036017
                  14 Sep 2022 13:00:14.000          278.764            -78.600    22434.198807
                  14 Sep 2022 13:00:24.000          278.683            -78.596    22436.372430
                  14 Sep 2022 13:00:34.000          278.602            -78.593    22438.556873
                  14 Sep 2022 13:00:44.000          278.522            -78.589    22440.752120
                  14 Sep 2022 13:00:54.000          278.441            -78.586    22442.958159
                  14 Sep 2022 13:01:04.000          278.361            -78.583    22445.174975
                  14 Sep 2022 13:01:14.000          278.281            -78.579    22447.402554
                  14 Sep 2022 13:01:24.000          278.201            -78.575    22449.640883
                  14 Sep 2022 13:01:34.000          278.121            -78.572    22451.889946
                  14 Sep 2022 13:01:44.000          278.041            -78.568    22454.149730
                  14 Sep 2022 13:01:54.000          277.962            -78.565    22456.420220
                  14 Sep 2022 13:02:04.000          277.882            -78.561    22458.701402
                  14 Sep 2022 13:02:14.000          277.803            -78.558    22460.993262
                  14 Sep 2022 13:02:24.000          277.723            -78.554    22463.295785
                  14 Sep 2022 13:02:34.000          277.644            -78.550    22465.608957
                  14 Sep 2022 13:02:44.000          277.565            -78.547    22467.932763
                  14 Sep 2022 13:02:54.000          277.486            -78.543    22470.267189
                  14 Sep 2022 13:03:04.000          277.408            -78.540    22472.612221
                  14 Sep 2022 13:03:14.000          277.329            -78.536    22474.967842
                  14 Sep 2022 13:03:24.000          277.251            -78.532    22477.334040
                  14 Sep 2022 13:03:34.000          277.172            -78.528    22479.710799
                  14 Sep 2022 13:03:44.000          277.094            -78.525    22482.098104
                  14 Sep 2022 13:03:54.000          277.016            -78.521    22484.495940
                  14 Sep 2022 13:04:04.000          276.938            -78.517    22486.904294
                  14 Sep 2022 13:04:14.000          276.860            -78.513    22489.323148
                  14 Sep 2022 13:04:24.000          276.782            -78.510    22491.752490
                  14 Sep 2022 13:04:34.000          276.705            -78.506    22494.192303
                  14 Sep 2022 13:04:44.000          276.627            -78.502    22496.642573
                  14 Sep 2022 13:04:54.000          276.550            -78.498    22499.103285
                  14 Sep 2022 13:05:04.000          276.473            -78.495    22501.574423
                  14 Sep 2022 13:05:14.000          276.396            -78.491    22504.055972
                  14 Sep 2022 13:05:24.000          276.319            -78.487    22506.547918
                  14 Sep 2022 13:05:34.000          276.242            -78.483    22509.050243
                  14 Sep 2022 13:05:44.000          276.166            -78.479    22511.562935
                  14 Sep 2022 13:05:54.000          276.089            -78.475    22514.085976
                  14 Sep 2022 13:06:04.000          276.013            -78.471    22516.619352
                  14 Sep 2022 13:06:14.000          275.937            -78.467    22519.163047
                  14 Sep 2022 13:06:24.000          275.861            -78.463    22521.717046
                  14 Sep 2022 13:06:34.000          275.785            -78.460    22524.281333
                  14 Sep 2022 13:06:44.000          275.709            -78.456    22526.855893
                  14 Sep 2022 13:06:54.000          275.633            -78.452    22529.440709
                  14 Sep 2022 13:07:04.000          275.558            -78.448    22532.035766
                  14 Sep 2022 13:07:14.000          275.482            -78.444    22534.641049
                  14 Sep 2022 13:07:24.000          275.407            -78.440    22537.256542
                  14 Sep 2022 13:07:34.000          275.332            -78.436    22539.882229
                  14 Sep 2022 13:07:44.000          275.257            -78.432    22542.518093
                  14 Sep 2022 13:07:54.000          275.182            -78.428    22545.164120
                  14 Sep 2022 13:08:04.000          275.108            -78.424    22547.820293
                  14 Sep 2022 13:08:14.000          275.033            -78.419    22550.486596
                  14 Sep 2022 13:08:24.000          274.959            -78.415    22553.163014
                  14 Sep 2022 13:08:34.000          274.884            -78.411    22555.849529
                  14 Sep 2022 13:08:44.000          274.810            -78.407    22558.546127
                  14 Sep 2022 13:08:54.000          274.736            -78.403    22561.252790
                  14 Sep 2022 13:09:04.000          274.662            -78.399    22563.969504
                  14 Sep 2022 13:09:14.000          274.589            -78.395    22566.696250
                  14 Sep 2022 13:09:24.000          274.515            -78.391    22569.433014
                  14 Sep 2022 13:09:34.000          274.442            -78.387    22572.179779
                  14 Sep 2022 13:09:44.000          274.368            -78.382    22574.936529
                  14 Sep 2022 13:09:54.000          274.295            -78.378    22577.703246
                  14 Sep 2022 13:10:04.000          274.222            -78.374    22580.479916
                  14 Sep 2022 13:10:14.000          274.149            -78.370    22583.266520
                  14 Sep 2022 13:10:24.000          274.077            -78.366    22586.063043
                  14 Sep 2022 13:10:34.000          274.004            -78.361    22588.869469
                  14 Sep 2022 13:10:44.000          273.932            -78.357    22591.685779
                  14 Sep 2022 13:10:54.000          273.859            -78.353    22594.511959
                  14 Sep 2022 13:11:04.000          273.787            -78.349    22597.347991
                  14 Sep 2022 13:11:14.000          273.715            -78.345    22600.193859
                  14 Sep 2022 13:11:24.000          273.643            -78.340    22603.049545
                  14 Sep 2022 13:11:34.000          273.572            -78.336    22605.915033
                  14 Sep 2022 13:11:44.000          273.500            -78.332    22608.790306
                  14 Sep 2022 13:11:54.000          273.429            -78.327    22611.675348
                  14 Sep 2022 13:12:04.000          273.357            -78.323    22614.570141
                  14 Sep 2022 13:12:14.000          273.286            -78.319    22617.474667
                  14 Sep 2022 13:12:24.000          273.215            -78.314    22620.388912
                  14 Sep 2022 13:12:34.000          273.144            -78.310    22623.312857
                  14 Sep 2022 13:12:44.000          273.073            -78.306    22626.246484
                  14 Sep 2022 13:12:54.000          273.003            -78.301    22629.189778
                  14 Sep 2022 13:13:04.000          272.932            -78.297    22632.142721
                  14 Sep 2022 13:13:14.000          272.862            -78.293    22635.105296
                  14 Sep 2022 13:13:24.000          272.792            -78.288    22638.077485
                  14 Sep 2022 13:13:34.000          272.722            -78.284    22641.059272
                  14 Sep 2022 13:13:44.000          272.652            -78.280    22644.050638
                  14 Sep 2022 13:13:54.000          272.582            -78.275    22647.051567
                  14 Sep 2022 13:14:04.000          272.513            -78.271    22650.062041
                  14 Sep 2022 13:14:14.000          272.443            -78.266    22653.082044
                  14 Sep 2022 13:14:24.000          272.374            -78.262    22656.111556
                  14 Sep 2022 13:14:34.000          272.305            -78.258    22659.150561
                  14 Sep 2022 13:14:44.000          272.236            -78.253    22662.199042
                  14 Sep 2022 13:14:54.000          272.167            -78.249    22665.256980
                  14 Sep 2022 13:15:04.000          272.099            -78.244    22668.324358
                  14 Sep 2022 13:15:14.000          272.030            -78.240    22671.401159
                  14 Sep 2022 13:15:24.000          271.962            -78.235    22674.487365
                  14 Sep 2022 13:15:34.000          271.893            -78.231    22677.582958
                  14 Sep 2022 13:15:44.000          271.825            -78.226    22680.687920
                  14 Sep 2022 13:15:54.000          271.757            -78.222    22683.802234
                  14 Sep 2022 13:16:04.000          271.689            -78.217    22686.925881
                  14 Sep 2022 13:16:14.000          271.622            -78.213    22690.058845
                  14 Sep 2022 13:16:24.000          271.554            -78.208    22693.201106
                  14 Sep 2022 13:16:34.000          271.487            -78.204    22696.352647
                  14 Sep 2022 13:16:44.000          271.420            -78.199    22699.513451
                  14 Sep 2022 13:16:54.000          271.353            -78.195    22702.683499
                  14 Sep 2022 13:17:04.000          271.286            -78.190    22705.862772
                  14 Sep 2022 13:17:14.000          271.219            -78.186    22709.051254
                  14 Sep 2022 13:17:24.000          271.152            -78.181    22712.248925
                  14 Sep 2022 13:17:34.000          271.086            -78.176    22715.455769
                  14 Sep 2022 13:17:44.000          271.019            -78.172    22718.671765
                  14 Sep 2022 13:17:54.000          270.953            -78.167    22721.896898
                  14 Sep 2022 13:18:04.000          270.887            -78.163    22725.131147
                  14 Sep 2022 13:18:14.000          270.821            -78.158    22728.374495
                  14 Sep 2022 13:18:24.000          270.755            -78.153    22731.626923
                  14 Sep 2022 13:18:34.000          270.690            -78.149    22734.888414
                  14 Sep 2022 13:18:44.000          270.624            -78.144    22738.158949
                  14 Sep 2022 13:18:54.000          270.559            -78.140    22741.438509
                  14 Sep 2022 13:19:04.000          270.494            -78.135    22744.727076
                  14 Sep 2022 13:19:14.000          270.429            -78.130    22748.024631
                  14 Sep 2022 13:19:24.000          270.364            -78.126    22751.331156
                  14 Sep 2022 13:19:34.000          270.299            -78.121    22754.646633
                  14 Sep 2022 13:19:44.000          270.235            -78.116    22757.971042
                  14 Sep 2022 13:19:54.000          270.170            -78.112    22761.304366
                  14 Sep 2022 13:20:04.000          270.106            -78.107    22764.646585
                  14 Sep 2022 13:20:14.000          270.042            -78.102    22767.997681
                  14 Sep 2022 13:20:24.000          269.978            -78.098    22771.357636
                  14 Sep 2022 13:20:34.000          269.914            -78.093    22774.726429
                  14 Sep 2022 13:20:44.000          269.850            -78.088    22778.104044
                  14 Sep 2022 13:20:54.000          269.787            -78.084    22781.490460
                  14 Sep 2022 13:21:04.000          269.723            -78.079    22784.885659
                  14 Sep 2022 13:21:14.000          269.660            -78.074    22788.289622
                  14 Sep 2022 13:21:24.000          269.597            -78.070    22791.702331
                  14 Sep 2022 13:21:34.000          269.534            -78.065    22795.123766
                  14 Sep 2022 13:21:44.000          269.471            -78.060    22798.553908
                  14 Sep 2022 13:21:54.000          269.409            -78.055    22801.992739
                  14 Sep 2022 13:22:04.000          269.346            -78.051    22805.440239
                  14 Sep 2022 13:22:14.000          269.284            -78.046    22808.896390
                  14 Sep 2022 13:22:24.000          269.222            -78.041    22812.361171
                  14 Sep 2022 13:22:34.000          269.160            -78.037    22815.834565
                  14 Sep 2022 13:22:44.000          269.098            -78.032    22819.316551
                  14 Sep 2022 13:22:54.000          269.036            -78.027    22822.807112
                  14 Sep 2022 13:23:04.000          268.974            -78.022    22826.306227
                  14 Sep 2022 13:23:14.000          268.913            -78.018    22829.813877
                  14 Sep 2022 13:23:24.000          268.852            -78.013    22833.330044
                  14 Sep 2022 13:23:34.000          268.790            -78.008    22836.854707
                  14 Sep 2022 13:23:44.000          268.729            -78.003    22840.387848
                  14 Sep 2022 13:23:54.000          268.669            -77.998    22843.929447
                  14 Sep 2022 13:24:04.000          268.608            -77.994    22847.479484
                  14 Sep 2022 13:24:14.000          268.547            -77.989    22851.037941
                  14 Sep 2022 13:24:24.000          268.487            -77.984    22854.604798
                  14 Sep 2022 13:24:34.000          268.427            -77.979    22858.180035
                  14 Sep 2022 13:24:44.000          268.366            -77.975    22861.763634
                  14 Sep 2022 13:24:54.000          268.306            -77.970    22865.355573
                  14 Sep 2022 13:25:04.000          268.247            -77.965    22868.955835
                  14 Sep 2022 13:25:14.000          268.187            -77.960    22872.564398
                  14 Sep 2022 13:25:24.000          268.127            -77.955    22876.181245
                  14 Sep 2022 13:25:34.000          268.068            -77.951    22879.806354
                  14 Sep 2022 13:25:44.000          268.009            -77.946    22883.439707
                  14 Sep 2022 13:25:54.000          267.950            -77.941    22887.081284
                  14 Sep 2022 13:26:04.000          267.891            -77.936    22890.731064
                  14 Sep 2022 13:26:14.000          267.832            -77.931    22894.389029
                  14 Sep 2022 13:26:24.000          267.773            -77.927    22898.055159
                  14 Sep 2022 13:26:34.000          267.715            -77.922    22901.729432
                  14 Sep 2022 13:26:44.000          267.656            -77.917    22905.411831
                  14 Sep 2022 13:26:54.000          267.598            -77.912    22909.102335
                  14 Sep 2022 13:27:04.000          267.540            -77.907    22912.800924
                  14 Sep 2022 13:27:14.000          267.482            -77.902    22916.507578
                  14 Sep 2022 13:27:24.000          267.425            -77.898    22920.222278
                  14 Sep 2022 13:27:34.000          267.367            -77.893    22923.945002
                  14 Sep 2022 13:27:44.000          267.309            -77.888    22927.675732
                  14 Sep 2022 13:27:54.000          267.252            -77.883    22931.414448
                  14 Sep 2022 13:28:04.000          267.195            -77.878    22935.161129
                  14 Sep 2022 13:28:14.000          267.138            -77.873    22938.915755
                  14 Sep 2022 13:28:24.000          267.081            -77.869    22942.678306
                  14 Sep 2022 13:28:34.000          267.024            -77.864    22946.448763
                  14 Sep 2022 13:28:44.000          266.968            -77.859    22950.227104
                  14 Sep 2022 13:28:54.000          266.911            -77.854    22954.013310
                  14 Sep 2022 13:29:04.000          266.855            -77.849    22957.807361
                  14 Sep 2022 13:29:14.000          266.799            -77.844    22961.609236
                  14 Sep 2022 13:29:24.000          266.743            -77.840    22965.418915
                  14 Sep 2022 13:29:34.000          266.687            -77.835    22969.236378
                  14 Sep 2022 13:29:44.000          266.632            -77.830    22973.061605
                  14 Sep 2022 13:29:54.000          266.576            -77.825    22976.894575
                  14 Sep 2022 13:30:04.000          266.521            -77.820    22980.735269
                  14 Sep 2022 13:30:14.000          266.465            -77.815    22984.583665
                  14 Sep 2022 13:30:24.000          266.410            -77.810    22988.439743
                  14 Sep 2022 13:30:34.000          266.355            -77.806    22992.303483
                  14 Sep 2022 13:30:44.000          266.301            -77.801    22996.174865
                  14 Sep 2022 13:30:54.000          266.246            -77.796    23000.053867
                  14 Sep 2022 13:31:04.000          266.191            -77.791    23003.940471
                  14 Sep 2022 13:31:14.000          266.137            -77.786    23007.834654
                  14 Sep 2022 13:31:24.000          266.083            -77.781    23011.736397
                  14 Sep 2022 13:31:34.000          266.029            -77.776    23015.645679
                  14 Sep 2022 13:31:44.000          265.975            -77.772    23019.562479
                  14 Sep 2022 13:31:54.000          265.921            -77.767    23023.486778
                  14 Sep 2022 13:32:04.000          265.867            -77.762    23027.418553
                  14 Sep 2022 13:32:14.000          265.814            -77.757    23031.357786
                  14 Sep 2022 13:32:24.000          265.761            -77.752    23035.304454
                  14 Sep 2022 13:32:34.000          265.707            -77.747    23039.258538
                  14 Sep 2022 13:32:44.000          265.654            -77.742    23043.220016
                  14 Sep 2022 13:32:54.000          265.601            -77.738    23047.188869
                  14 Sep 2022 13:33:04.000          265.549            -77.733    23051.165075
                  14 Sep 2022 13:33:14.000          265.496            -77.728    23055.148613
                  14 Sep 2022 13:33:24.000          265.444            -77.723    23059.139463
                  14 Sep 2022 13:33:34.000          265.391            -77.718    23063.137605
                  14 Sep 2022 13:33:44.000          265.339            -77.713    23067.143016
                  14 Sep 2022 13:33:54.000          265.287            -77.708    23071.155676
                  14 Sep 2022 13:34:04.000          265.235            -77.704    23075.175565
                  14 Sep 2022 13:34:14.000          265.184            -77.699    23079.202662
                  14 Sep 2022 13:34:24.000          265.132            -77.694    23083.236946
                  14 Sep 2022 13:34:34.000          265.080            -77.689    23087.278395
                  14 Sep 2022 13:34:44.000          265.029            -77.684    23091.326989
                  14 Sep 2022 13:34:54.000          264.978            -77.679    23095.382707
                  14 Sep 2022 13:35:04.000          264.927            -77.674    23099.445528
                  14 Sep 2022 13:35:14.000          264.876            -77.670    23103.515430
                  14 Sep 2022 13:35:24.000          264.825            -77.665    23107.592394
                  14 Sep 2022 13:35:34.000          264.775            -77.660    23111.676398
                  14 Sep 2022 13:35:44.000          264.724            -77.655    23115.767421
                  14 Sep 2022 13:35:54.000          264.674            -77.650    23119.865441
                  14 Sep 2022 13:36:04.000          264.624            -77.645    23123.970439
                  14 Sep 2022 13:36:14.000          264.574            -77.641    23128.082391
                  14 Sep 2022 13:36:24.000          264.524            -77.636    23132.201279
                  14 Sep 2022 13:36:34.000          264.474            -77.631    23136.327080
                  14 Sep 2022 13:36:44.000          264.425            -77.626    23140.459772
                  14 Sep 2022 13:36:54.000          264.376            -77.621    23144.599337
                  14 Sep 2022 13:37:04.000          264.326            -77.616    23148.745751
                  14 Sep 2022 13:37:14.000          264.277            -77.612    23152.898993
                  14 Sep 2022 13:37:24.000          264.228            -77.607    23157.059043
                  14 Sep 2022 13:37:34.000          264.179            -77.602    23161.225879
                  14 Sep 2022 13:37:44.000          264.131            -77.597    23165.399480
                  14 Sep 2022 13:37:54.000          264.082            -77.592    23169.579825
                  14 Sep 2022 13:38:04.000          264.034            -77.587    23173.766892
                  14 Sep 2022 13:38:14.000          263.985            -77.583    23177.960660
                  14 Sep 2022 13:38:24.000          263.937            -77.578    23182.161108
                  14 Sep 2022 13:38:34.000          263.889            -77.573    23186.368214
                  14 Sep 2022 13:38:44.000          263.841            -77.568    23190.581957
                  14 Sep 2022 13:38:54.000          263.794            -77.563    23194.802316
                  14 Sep 2022 13:39:04.000          263.746            -77.559    23199.029269
                  14 Sep 2022 13:39:14.000          263.699            -77.554    23203.262795
                  14 Sep 2022 13:39:24.000          263.651            -77.549    23207.502872
                  14 Sep 2022 13:39:34.000          263.604            -77.544    23211.749479
                  14 Sep 2022 13:39:44.000          263.557            -77.539    23216.002594
                  14 Sep 2022 13:39:54.000          263.510            -77.535    23220.262197
                  14 Sep 2022 13:40:04.000          263.464            -77.530    23224.528266
                  14 Sep 2022 13:40:14.000          263.417            -77.525    23228.800778
                  14 Sep 2022 13:40:24.000          263.371            -77.520    23233.079712
                  14 Sep 2022 13:40:34.000          263.324            -77.516    23237.365048
                  14 Sep 2022 13:40:44.000          263.278            -77.511    23241.656763
                  14 Sep 2022 13:40:54.000          263.232            -77.506    23245.954836
                  14 Sep 2022 13:41:04.000          263.186            -77.501    23250.259246
                  14 Sep 2022 13:41:14.000          263.141            -77.496    23254.569970
                  14 Sep 2022 13:41:24.000          263.095            -77.492    23258.886987
                  14 Sep 2022 13:41:34.000          263.050            -77.487    23263.210276
                  14 Sep 2022 13:41:44.000          263.004            -77.482    23267.539814
                  14 Sep 2022 13:41:54.000          262.959            -77.477    23271.875581
                  14 Sep 2022 13:42:04.000          262.914            -77.473    23276.217555
                  14 Sep 2022 13:42:14.000          262.869            -77.468    23280.565713
                  14 Sep 2022 13:42:24.000          262.825            -77.463    23284.920034
                  14 Sep 2022 13:42:34.000          262.780            -77.459    23289.280497
                  14 Sep 2022 13:42:44.000          262.736            -77.454    23293.647080
                  14 Sep 2022 13:42:54.000          262.691            -77.449    23298.019761
                  14 Sep 2022 13:43:04.000          262.647            -77.444    23302.398518
                  14 Sep 2022 13:43:14.000          262.603            -77.440    23306.783330
                  14 Sep 2022 13:43:24.000          262.559            -77.435    23311.174174
                  14 Sep 2022 13:43:34.000          262.515            -77.430    23315.571030
                  14 Sep 2022 13:43:44.000          262.472            -77.425    23319.973875
                  14 Sep 2022 13:43:54.000          262.428            -77.421    23324.382687
                  14 Sep 2022 13:44:04.000          262.385            -77.416    23328.797445
                  14 Sep 2022 13:44:14.000          262.342            -77.411    23333.218127
                  14 Sep 2022 13:44:24.000          262.299            -77.407    23337.644711
                  14 Sep 2022 13:44:34.000          262.256            -77.402    23342.077174
                  14 Sep 2022 13:44:44.000          262.213            -77.397    23346.515496
                  14 Sep 2022 13:44:54.000          262.170            -77.393    23350.959655
                  14 Sep 2022 13:45:04.000          262.128            -77.388    23355.409628
                  14 Sep 2022 13:45:14.000          262.085            -77.383    23359.865394
                  14 Sep 2022 13:45:24.000          262.043            -77.379    23364.326931
