                                                                          24 Dec 2022 11:43:02
Civil Air Patrol Use Only
Facility-Xian-Sensor-Sensor1-To-Satellite-gps-svn78:  Inview Azimuth, Elevation, & Range


Sensor1-To-gps-svn78 - AER reported in the object's default AER frame
---------------------------------------------------------------------
                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km) 
                  15 Sep 2022 05:29:49.000          303.654             68.056    20498.218612
                  15 Sep 2022 05:30:49.000          302.841             68.446    20485.135974
                  15 Sep 2022 05:31:49.000          301.991             68.830    20472.447910
                  15 Sep 2022 05:32:49.000          301.101             69.208    20460.157189
                  15 Sep 2022 05:33:49.000          300.172             69.581    20448.266525
                  15 Sep 2022 05:34:49.000          299.200             69.946    20436.778583
                  15 Sep 2022 05:35:49.000          298.185             70.304    20425.695975
                  15 Sep 2022 05:36:49.000          297.125             70.655    20415.021260
                  15 Sep 2022 05:37:49.000          296.019             70.998    20404.756940
                  15 Sep 2022 05:38:49.000          294.865             71.332    20394.905463
                  15 Sep 2022 05:39:49.000          293.662             71.657    20385.469219
                  15 Sep 2022 05:40:49.000          292.408             71.972    20376.450541
                  15 Sep 2022 05:41:49.000          291.104             72.276    20367.851701
                  15 Sep 2022 05:42:49.000          289.747             72.570    20359.674912
                  15 Sep 2022 05:43:49.000          288.338             72.852    20351.922328
                  15 Sep 2022 05:44:49.000          286.875             73.122    20344.596035
                  15 Sep 2022 05:45:49.000          285.359             73.378    20337.698063
                  15 Sep 2022 05:46:49.000          283.790             73.621    20331.230373
                  15 Sep 2022 05:47:49.000          282.169             73.850    20325.194862
                  15 Sep 2022 05:48:49.000          280.496             74.064    20319.593365
                  15 Sep 2022 05:49:49.000          278.773             74.261    20314.427643
                  15 Sep 2022 05:50:49.000          277.003             74.443    20309.699396
                  15 Sep 2022 05:51:49.000          275.187             74.607    20305.410252
                  15 Sep 2022 05:52:49.000          273.328             74.754    20301.561771
                  15 Sep 2022 05:53:49.000          271.431             74.882    20298.155443
                  15 Sep 2022 05:54:49.000          269.499             74.992    20295.192687
                  15 Sep 2022 05:55:49.000          267.537             75.082    20292.674850
                  15 Sep 2022 05:56:49.000          265.550             75.153    20290.603207
                  15 Sep 2022 05:57:49.000          263.542             75.203    20288.978963
                  15 Sep 2022 05:58:49.000          261.521             75.234    20287.803237
                  15 Sep 2022 05:59:49.000          259.491             75.244    20287.077099
                  15 Sep 2022 06:00:49.000          257.458             75.233    20286.801522
                  15 Sep 2022 06:01:49.000          255.429             75.202    20286.977410
                  15 Sep 2022 06:02:49.000          253.410             75.150    20287.605592
                  15 Sep 2022 06:03:49.000          251.406             75.079    20288.686822
                  15 Sep 2022 06:04:49.000          249.423             74.987    20290.221776
                  15 Sep 2022 06:05:49.000          247.466             74.875    20292.211050
                  15 Sep 2022 06:06:49.000          245.539             74.745    20294.655169
                  15 Sep 2022 06:07:49.000          243.648             74.595    20297.554574
                  15 Sep 2022 06:08:49.000          241.795             74.427    20300.909630
                  15 Sep 2022 06:09:49.000          239.985             74.242    20304.720624
                  15 Sep 2022 06:10:49.000          238.219             74.040    20308.987764
                  15 Sep 2022 06:11:49.000          236.500             73.821    20313.711178
                  15 Sep 2022 06:12:49.000          234.830             73.586    20318.890916
                  15 Sep 2022 06:13:49.000          233.209             73.336    20324.526946
                  15 Sep 2022 06:14:49.000          231.640             73.072    20330.619160
                  15 Sep 2022 06:15:49.000          230.121             72.794    20337.167369
                  15 Sep 2022 06:16:49.000          228.654             72.503    20344.171304
                  15 Sep 2022 06:17:49.000          227.238             72.199    20351.630614
                  15 Sep 2022 06:18:49.000          225.872             71.884    20359.544873
                  15 Sep 2022 06:19:49.000          224.555             71.557    20367.913572
                  15 Sep 2022 06:20:49.000          223.288             71.220    20376.736123
                  15 Sep 2022 06:21:49.000          222.067             70.873    20386.011860
                  15 Sep 2022 06:22:49.000          220.893             70.516    20395.740034
                  15 Sep 2022 06:23:49.000          219.764             70.150    20405.919823
                  15 Sep 2022 06:24:49.000          218.679             69.776    20416.550318
                  15 Sep 2022 06:25:49.000          217.635             69.395    20427.630538
                  15 Sep 2022 06:26:49.000          216.632             69.005    20439.159421
                  15 Sep 2022 06:27:49.000          215.668             68.609    20451.135826
                  15 Sep 2022 06:28:49.000          214.742             68.206    20463.558535
                  15 Sep 2022 06:29:49.000          213.851             67.797    20476.426253
                  15 Sep 2022 06:30:49.000          212.996             67.381    20489.737608
                  15 Sep 2022 06:31:49.000          212.173             66.961    20503.491151
                  15 Sep 2022 06:32:49.000          211.382             66.535    20517.685355
                  15 Sep 2022 06:33:49.000          210.621             66.105    20532.318622
                  15 Sep 2022 06:34:49.000          209.889             65.670    20547.389274
                  15 Sep 2022 06:35:49.000          209.185             65.230    20562.895561
                  15 Sep 2022 06:36:49.000          208.508             64.787    20578.835658
                  15 Sep 2022 06:37:49.000          207.856             64.340    20595.207667
                  15 Sep 2022 06:38:49.000          207.228             63.889    20612.009617
                  15 Sep 2022 06:39:49.000          206.623             63.436    20629.239466
                  15 Sep 2022 06:40:49.000          206.040             62.979    20646.895098
                  15 Sep 2022 06:41:49.000          205.478             62.519    20664.974328
                  15 Sep 2022 06:42:49.000          204.936             62.057    20683.474902
                  15 Sep 2022 06:43:49.000          204.413             61.592    20702.394494
                  15 Sep 2022 06:44:49.000          203.908             61.124    20721.730711
                  15 Sep 2022 06:45:49.000          203.421             60.655    20741.481093
                  15 Sep 2022 06:46:49.000          202.951             60.183    20761.643112
                  15 Sep 2022 06:47:49.000          202.496             59.710    20782.214174
                  15 Sep 2022 06:48:49.000          202.057             59.235    20803.191620
                  15 Sep 2022 06:49:49.000          201.632             58.758    20824.572727
                  15 Sep 2022 06:50:49.000          201.221             58.280    20846.354709
                  15 Sep 2022 06:51:49.000          200.823             57.801    20868.534715
                  15 Sep 2022 06:52:49.000          200.438             57.320    20891.109836
                  15 Sep 2022 06:53:49.000          200.064             56.838    20914.077100
                  15 Sep 2022 06:54:49.000          199.703             56.355    20937.433476
                  15 Sep 2022 06:55:49.000          199.352             55.871    20961.175874
                  15 Sep 2022 06:56:49.000          199.012             55.387    20985.301147
                  15 Sep 2022 06:57:49.000          198.682             54.901    21009.806090
                  15 Sep 2022 06:58:49.000          198.361             54.415    21034.687443
                  15 Sep 2022 06:59:49.000          198.050             53.928    21059.941893
                  15 Sep 2022 07:00:49.000          197.747             53.441    21085.566071
                  15 Sep 2022 07:01:49.000          197.453             52.953    21111.556557
                  15 Sep 2022 07:02:49.000          197.167             52.465    21137.909876
                  15 Sep 2022 07:03:49.000          196.888             51.977    21164.622508
                  15 Sep 2022 07:04:49.000          196.617             51.488    21191.690879
                  15 Sep 2022 07:05:49.000          196.353             50.999    21219.111370
                  15 Sep 2022 07:06:49.000          196.096             50.510    21246.880312
                  15 Sep 2022 07:07:49.000          195.845             50.021    21274.993992
                  15 Sep 2022 07:08:49.000          195.601             49.532    21303.448650
                  15 Sep 2022 07:09:49.000          195.362             49.043    21332.240483
                  15 Sep 2022 07:10:49.000          195.129             48.555    21361.365667
                  15 Sep 2022 07:11:49.000          194.901             48.066    21390.820271
                  15 Sep 2022 07:12:49.000          194.679             47.577    21420.600389
                  15 Sep 2022 07:13:49.000          194.461             47.089    21450.702051
                  15 Sep 2022 07:14:49.000          194.248             46.601    21481.121252
                  15 Sep 2022 07:15:49.000          194.040             46.113    21511.853948
                  15 Sep 2022 07:16:49.000          193.836             45.626    21542.896058
                  15 Sep 2022 07:17:49.000          193.636             45.139    21574.243467
                  15 Sep 2022 07:18:49.000          193.440             44.653    21605.892026
                  15 Sep 2022 07:19:49.000          193.248             44.167    21637.837551
                  15 Sep 2022 07:20:49.000          193.060             43.681    21670.075829
                  15 Sep 2022 07:21:49.000          192.875             43.196    21702.602614
                  15 Sep 2022 07:22:49.000          192.693             42.712    21735.413632
                  15 Sep 2022 07:23:49.000          192.515             42.228    21768.504578
                  15 Sep 2022 07:24:49.000          192.339             41.745    21801.871122
                  15 Sep 2022 07:25:49.000          192.166             41.263    21835.508905
                  15 Sep 2022 07:26:49.000          191.997             40.781    21869.413545
                  15 Sep 2022 07:27:49.000          191.829             40.300    21903.580634
                  15 Sep 2022 07:28:49.000          191.665             39.820    21938.005742
                  15 Sep 2022 07:29:49.000          191.502             39.341    21972.684414
                  15 Sep 2022 07:30:49.000          191.342             38.862    22007.612176
                  15 Sep 2022 07:31:49.000          191.185             38.384    22042.784534
                  15 Sep 2022 07:32:37.341          191.059             38.000    22071.297005

Global Statistics
-----------------
Min Elevation     15 Sep 2022 04:20:49.480          317.599             38.000    22161.327401
Max Elevation     15 Sep 2022 05:59:47.996          259.525             75.244    20287.085544
Mean Elevation                                                          59.074                
Min Range         15 Sep 2022 06:00:55.624          257.234             75.231    20286.798754
Max Range         15 Sep 2022 04:20:49.480          317.599             38.000    22161.327401
Mean Range                                                                        20936.027114
