                                                                          24 Dec 2022 11:43:32
Civil Air Patrol Use Only
Facility-Xian-Sensor-Sensor1-To-Satellite-gps-svn56:  Inview Azimuth, Elevation, & Range


Sensor1-To-gps-svn56 - AER reported in the object's default AER frame
---------------------------------------------------------------------
                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km) 
                  15 Sep 2022 12:35:34.000          215.931             49.889    21068.026644
                  15 Sep 2022 12:36:34.000          216.255             50.367    21038.912295
                  15 Sep 2022 12:37:34.000          216.585             50.845    21010.146051
                  15 Sep 2022 12:38:34.000          216.922             51.322    20981.730353
                  15 Sep 2022 12:39:34.000          217.265             51.800    20953.667596
                  15 Sep 2022 12:40:34.000          217.615             52.277    20925.960123
                  15 Sep 2022 12:41:34.000          217.973             52.755    20898.610225
                  15 Sep 2022 12:42:34.000          218.337             53.231    20871.620142
                  15 Sep 2022 12:43:34.000          218.710             53.708    20844.992064
                  15 Sep 2022 12:44:34.000          219.090             54.184    20818.728124
                  15 Sep 2022 12:45:34.000          219.478             54.660    20792.830404
                  15 Sep 2022 12:46:34.000          219.874             55.136    20767.300932
                  15 Sep 2022 12:47:34.000          220.279             55.611    20742.141680
                  15 Sep 2022 12:48:34.000          220.693             56.085    20717.354565
                  15 Sep 2022 12:49:34.000          221.116             56.559    20692.941449
                  15 Sep 2022 12:50:34.000          221.549             57.032    20668.904137
                  15 Sep 2022 12:51:34.000          221.992             57.504    20645.244379
                  15 Sep 2022 12:52:34.000          222.444             57.976    20621.963864
                  15 Sep 2022 12:53:34.000          222.908             58.447    20599.064227
                  15 Sep 2022 12:54:34.000          223.382             58.917    20576.547044
                  15 Sep 2022 12:55:34.000          223.868             59.386    20554.413829
                  15 Sep 2022 12:56:34.000          224.366             59.855    20532.666043
                  15 Sep 2022 12:57:34.000          224.876             60.322    20511.305082
                  15 Sep 2022 12:58:34.000          225.399             60.788    20490.332286
                  15 Sep 2022 12:59:34.000          225.935             61.252    20469.748932
                  15 Sep 2022 13:00:34.000          226.485             61.716    20449.556240
                  15 Sep 2022 13:01:34.000          227.050             62.178    20429.755366
                  15 Sep 2022 13:02:34.000          227.630             62.638    20410.347406
                  15 Sep 2022 13:03:34.000          228.226             63.097    20391.333396
                  15 Sep 2022 13:04:34.000          228.838             63.555    20372.714310
                  15 Sep 2022 13:05:34.000          229.467             64.010    20354.491058
                  15 Sep 2022 13:06:34.000          230.115             64.464    20336.664491
                  15 Sep 2022 13:07:34.000          230.781             64.916    20319.235396
                  15 Sep 2022 13:08:34.000          231.467             65.365    20302.204500
                  15 Sep 2022 13:09:34.000          232.173             65.813    20285.572465
                  15 Sep 2022 13:10:34.000          232.901             66.257    20269.339893
                  15 Sep 2022 13:11:34.000          233.652             66.700    20253.507320
                  15 Sep 2022 13:12:34.000          234.426             67.140    20238.075224
                  15 Sep 2022 13:13:34.000          235.225             67.576    20223.044017
                  15 Sep 2022 13:14:34.000          236.051             68.010    20208.414049
                  15 Sep 2022 13:15:34.000          236.903             68.441    20194.185609
                  15 Sep 2022 13:16:34.000          237.784             68.868    20180.358921
                  15 Sep 2022 13:17:34.000          238.695             69.292    20166.934149
                  15 Sep 2022 13:18:34.000          239.638             69.712    20153.911394
                  15 Sep 2022 13:19:34.000          240.614             70.127    20141.290692
                  15 Sep 2022 13:20:34.000          241.625             70.539    20129.072022
                  15 Sep 2022 13:21:34.000          242.673             70.945    20117.255296
                  15 Sep 2022 13:22:34.000          243.759             71.347    20105.840368
                  15 Sep 2022 13:23:34.000          244.885             71.744    20094.827029
                  15 Sep 2022 13:24:34.000          246.054             72.135    20084.215007
                  15 Sep 2022 13:25:34.000          247.267             72.520    20074.003973
                  15 Sep 2022 13:26:34.000          248.526             72.899    20064.193534
                  15 Sep 2022 13:27:34.000          249.834             73.271    20054.783239
                  15 Sep 2022 13:28:34.000          251.194             73.636    20045.772573
                  15 Sep 2022 13:29:34.000          252.606             73.994    20037.160967
                  15 Sep 2022 13:30:34.000          254.074             74.343    20028.947788
                  15 Sep 2022 13:31:34.000          255.599             74.684    20021.132346
                  15 Sep 2022 13:32:34.000          257.185             75.016    20013.713893
                  15 Sep 2022 13:33:34.000          258.833             75.338    20006.691622
                  15 Sep 2022 13:34:34.000          260.544             75.650    20000.064659
                  15 Sep 2022 13:35:34.000          262.321             75.950    19993.832103
                  15 Sep 2022 13:36:34.000          264.166             76.239    19987.992966
                  15 Sep 2022 13:37:34.000          266.079             76.516    19982.546216
                  15 Sep 2022 13:38:34.000          268.062             76.780    19977.490762
                  15 Sep 2022 13:39:34.000          270.114             77.030    19972.825461
                  15 Sep 2022 13:40:34.000          272.236             77.266    19968.549116
                  15 Sep 2022 13:41:34.000          274.426             77.486    19964.660475
                  15 Sep 2022 13:42:34.000          276.684             77.690    19961.158233
                  15 Sep 2022 13:43:34.000          279.006             77.878    19958.041034
                  15 Sep 2022 13:44:34.000          281.389             78.048    19955.307470
                  15 Sep 2022 13:45:34.000          283.830             78.199    19952.956082
                  15 Sep 2022 13:46:34.000          286.324             78.333    19950.985360
                  15 Sep 2022 13:47:34.000          288.864             78.447    19949.393746
                  15 Sep 2022 13:48:34.000          291.443             78.541    19948.179633
                  15 Sep 2022 13:49:34.000          294.055             78.615    19947.341365
                  15 Sep 2022 13:50:34.000          296.691             78.668    19946.877240
                  15 Sep 2022 13:51:34.000          299.342             78.701    19946.785510
                  15 Sep 2022 13:52:34.000          302.000             78.713    19947.064380
                  15 Sep 2022 13:53:34.000          304.655             78.704    19947.712011
                  15 Sep 2022 13:54:34.000          307.299             78.675    19948.726520
                  15 Sep 2022 13:55:34.000          309.922             78.626    19950.105983
                  15 Sep 2022 13:56:34.000          312.517             78.557    19951.848430
                  15 Sep 2022 13:57:34.000          315.075             78.468    19953.951852
                  15 Sep 2022 13:58:34.000          317.591             78.360    19956.414201
                  15 Sep 2022 13:59:34.000          320.057             78.235    19959.233386
                  15 Sep 2022 14:00:34.000          322.469             78.091    19962.407280
                  15 Sep 2022 14:01:34.000          324.822             77.931    19965.933718
                  15 Sep 2022 14:02:34.000          327.114             77.755    19969.810497
                  15 Sep 2022 14:03:34.000          329.340             77.564    19974.035379
                  15 Sep 2022 14:04:34.000          331.500             77.359    19978.606091
                  15 Sep 2022 14:05:34.000          333.593             77.139    19983.520326
                  15 Sep 2022 14:06:34.000          335.619             76.907    19988.775744
                  15 Sep 2022 14:07:34.000          337.576             76.663    19994.369973
                  15 Sep 2022 14:08:34.000          339.468             76.408    20000.300609
                  15 Sep 2022 14:09:34.000          341.293             76.143    20006.565220
                  15 Sep 2022 14:10:34.000          343.055             75.867    20013.161341
                  15 Sep 2022 14:11:34.000          344.754             75.582    20020.086484
                  15 Sep 2022 14:12:34.000          346.393             75.289    20027.338128
                  15 Sep 2022 14:13:34.000          347.973             74.988    20034.913730
                  15 Sep 2022 14:14:34.000          349.498             74.680    20042.810719
                  15 Sep 2022 14:15:34.000          350.968             74.365    20051.026502
                  15 Sep 2022 14:16:34.000          352.387             74.044    20059.558461
                  15 Sep 2022 14:17:34.000          353.757             73.717    20068.403956
                  15 Sep 2022 14:18:34.000          355.079             73.384    20077.560324
                  15 Sep 2022 14:19:34.000          356.356             73.047    20087.024885
                  15 Sep 2022 14:20:34.000          357.591             72.705    20096.794937
                  15 Sep 2022 14:21:34.000          358.785             72.359    20106.867759
                  15 Sep 2022 14:22:34.000          359.940             72.009    20117.240614
                  15 Sep 2022 14:23:34.000            1.059             71.656    20127.910747
                  15 Sep 2022 14:24:34.000            2.142             71.299    20138.875388
                  15 Sep 2022 14:25:34.000            3.193             70.940    20150.131753
                  15 Sep 2022 14:26:34.000            4.211             70.577    20161.677042
                  15 Sep 2022 14:27:34.000            5.200             70.213    20173.508445
                  15 Sep 2022 14:28:34.000            6.161             69.846    20185.623138
                  15 Sep 2022 14:29:34.000            7.095             69.477    20198.018286
                  15 Sep 2022 14:30:34.000            8.003             69.106    20210.691046
                  15 Sep 2022 14:31:34.000            8.887             68.734    20223.638562
                  15 Sep 2022 14:32:34.000            9.748             68.360    20236.857974
                  15 Sep 2022 14:33:34.000           10.587             67.985    20250.346412
                  15 Sep 2022 14:34:34.000           11.405             67.608    20264.101000
                  15 Sep 2022 14:35:34.000           12.203             67.231    20278.118856
                  15 Sep 2022 14:36:34.000           12.983             66.853    20292.397096
                  15 Sep 2022 14:37:34.000           13.745             66.474    20306.932827
                  15 Sep 2022 14:38:34.000           14.490             66.094    20321.723158
                  15 Sep 2022 14:39:34.000           15.219             65.713    20336.765193
                  15 Sep 2022 14:40:34.000           15.932             65.333    20352.056036
                  15 Sep 2022 14:41:34.000           16.631             64.952    20367.592789
                  15 Sep 2022 14:42:34.000           17.316             64.570    20383.372556
                  15 Sep 2022 14:43:34.000           17.988             64.189    20399.392441
                  15 Sep 2022 14:44:34.000           18.647             63.807    20415.649549
                  15 Sep 2022 14:45:34.000           19.294             63.425    20432.140991
                  15 Sep 2022 14:46:34.000           19.930             63.043    20448.863877
                  15 Sep 2022 14:47:34.000           20.554             62.662    20465.815325
                  15 Sep 2022 14:48:34.000           21.169             62.280    20482.992455
                  15 Sep 2022 14:49:34.000           21.773             61.899    20500.392395
                  15 Sep 2022 14:50:34.000           22.368             61.518    20518.012278
                  15 Sep 2022 14:51:34.000           22.953             61.137    20535.849245
                  15 Sep 2022 14:52:34.000           23.530             60.757    20553.900443
                  15 Sep 2022 14:53:34.000           24.099             60.377    20572.163029
                  15 Sep 2022 14:54:34.000           24.660             59.997    20590.634170
                  15 Sep 2022 14:55:34.000           25.213             59.618    20609.311040
                  15 Sep 2022 14:56:34.000           25.759             59.240    20628.190827
                  15 Sep 2022 14:57:34.000           26.298             58.862    20647.270725
                  15 Sep 2022 14:58:34.000           26.830             58.484    20666.547946
                  15 Sep 2022 14:59:34.000           27.356             58.108    20686.019709
                  15 Sep 2022 15:00:34.000           27.876             57.732    20705.683248
                  15 Sep 2022 15:01:34.000           28.390             57.356    20725.535811
                  15 Sep 2022 15:02:34.000           28.899             56.981    20745.574660
                  15 Sep 2022 15:03:34.000           29.402             56.608    20765.797070
                  15 Sep 2022 15:04:34.000           29.900             56.234    20786.200331
                  15 Sep 2022 15:05:34.000           30.393             55.862    20806.781752
                  15 Sep 2022 15:06:34.000           30.881             55.490    20827.538655
                  15 Sep 2022 15:07:34.000           31.365             55.120    20848.468378
                  15 Sep 2022 15:08:34.000           31.844             54.750    20869.568280
                  15 Sep 2022 15:09:34.000           32.319             54.381    20890.835734
                  15 Sep 2022 15:10:34.000           32.790             54.012    20912.268131
                  15 Sep 2022 15:11:34.000           33.257             53.645    20933.862884
                  15 Sep 2022 15:12:34.000           33.721             53.279    20955.617422
                  15 Sep 2022 15:13:34.000           34.181             52.913    20977.529194
                  15 Sep 2022 15:14:34.000           34.638             52.549    20999.595668
                  15 Sep 2022 15:15:34.000           35.091             52.185    21021.814334
                  15 Sep 2022 15:16:34.000           35.541             51.823    21044.182701
                  15 Sep 2022 15:17:34.000           35.988             51.461    21066.698300
                  15 Sep 2022 15:18:34.000           36.432             51.100    21089.358683
                  15 Sep 2022 15:19:34.000           36.874             50.741    21112.161422
                  15 Sep 2022 15:20:34.000           37.312             50.382    21135.104113
                  15 Sep 2022 15:21:34.000           37.748             50.024    21158.184374
                  15 Sep 2022 15:22:34.000           38.182             49.668    21181.399844
                  15 Sep 2022 15:23:34.000           38.613             49.312    21204.748186
                  15 Sep 2022 15:24:34.000           39.042             48.958    21228.227115
                  15 Sep 2022 15:25:34.000           39.468             48.604    21251.834284
                  15 Sep 2022 15:26:34.000           39.893             48.251    21275.567454
                  15 Sep 2022 15:27:34.000           40.315             47.900    21299.424383
                  15 Sep 2022 15:28:34.000           40.735             47.550    21323.402850
                  15 Sep 2022 15:29:34.000           41.154             47.200    21347.500662
                  15 Sep 2022 15:30:34.000           41.570             46.852    21371.715649
                  15 Sep 2022 15:31:34.000           41.985             46.504    21396.045665
                  15 Sep 2022 15:32:34.000           42.398             46.158    21420.488590
                  15 Sep 2022 15:33:34.000           42.809             45.813    21445.042329
                  15 Sep 2022 15:34:34.000           43.219             45.469    21469.704813
                  15 Sep 2022 15:35:34.000           43.627             45.126    21494.473997
                  15 Sep 2022 15:36:34.000           44.034             44.784    21519.347861
                  15 Sep 2022 15:37:34.000           44.439             44.443    21544.324414
                  15 Sep 2022 15:38:34.000           44.843             44.103    21569.401687
                  15 Sep 2022 15:39:34.000           45.246             43.764    21594.577739
                  15 Sep 2022 15:40:34.000           45.647             43.426    21619.850656
                  15 Sep 2022 15:41:34.000           46.047             43.089    21645.218548
                  15 Sep 2022 15:42:34.000           46.446             42.754    21670.679552
                  15 Sep 2022 15:43:34.000           46.843             42.419    21696.231831
                  15 Sep 2022 15:44:34.000           47.240             42.085    21721.873577
                  15 Sep 2022 15:45:34.000           47.635             41.753    21747.603003
                  15 Sep 2022 15:46:34.000           48.030             41.421    21773.418354
                  15 Sep 2022 15:47:34.000           48.423             41.091    21799.317898
                  15 Sep 2022 15:48:34.000           48.816             40.762    21825.299931
                  15 Sep 2022 15:49:34.000           49.207             40.433    21851.362776
                  15 Sep 2022 15:50:34.000           49.598             40.106    21877.504780
                  15 Sep 2022 15:51:34.000           49.987             39.780    21903.724320
                  15 Sep 2022 15:52:34.000           50.376             39.454    21930.019797
                  15 Sep 2022 15:53:34.000           50.764             39.130    21956.389639
                  15 Sep 2022 15:54:34.000           51.151             38.807    21982.832301
                  15 Sep 2022 15:55:34.000           51.538             38.484    22009.346265
                  15 Sep 2022 15:56:34.000           51.923             38.163    22035.930038
                  15 Sep 2022 15:57:04.557           52.120             38.000    22049.495147

Global Statistics
-----------------
Min Elevation     15 Sep 2022 15:57:04.557           52.120             38.000    22049.495151
Max Elevation     15 Sep 2022 13:52:39.010          302.222             78.713    19947.104372
Mean Elevation                                                          60.270                
Min Range         15 Sep 2022 13:51:18.851          298.672             78.694    19946.773625
Max Range         15 Sep 2022 15:57:04.557           52.120             38.000    22049.495151
Mean Range                                                                        20678.119852
