                                                                          24 Dec 2022 11:42:09
Civil Air Patrol Use Only
Facility-Xian-Sensor-Sensor1-To-Satellite-gps-svn63:  Inview Azimuth, Elevation, & Range


Sensor1-To-gps-svn63 - AER reported in the object's default AER frame
---------------------------------------------------------------------
                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km) 
                  14 Sep 2022 18:17:06.000          153.171             52.264    20993.676975
                  14 Sep 2022 18:18:06.000          152.773             52.734    20966.162219
                  14 Sep 2022 18:19:06.000          152.365             53.204    20939.043683
                  14 Sep 2022 18:20:06.000          151.946             53.672    20912.325452
                  14 Sep 2022 18:21:06.000          151.515             54.138    20886.011554
                  14 Sep 2022 18:22:06.000          151.072             54.603    20860.105961
                  14 Sep 2022 18:23:06.000          150.617             55.066    20834.612586
                  14 Sep 2022 18:24:06.000          150.149             55.528    20809.535283
                  14 Sep 2022 18:25:06.000          149.667             55.987    20784.877844
                  14 Sep 2022 18:26:06.000          149.172             56.445    20760.643998
                  14 Sep 2022 18:27:06.000          148.661             56.900    20736.837413
                  14 Sep 2022 18:28:06.000          148.136             57.353    20713.461687
                  14 Sep 2022 18:29:06.000          147.595             57.803    20690.520357
                  14 Sep 2022 18:30:06.000          147.038             58.251    20668.016889
                  14 Sep 2022 18:31:06.000          146.463             58.695    20645.954680
                  14 Sep 2022 18:32:06.000          145.871             59.137    20624.337059
                  14 Sep 2022 18:33:06.000          145.261             59.575    20603.167282
                  14 Sep 2022 18:34:06.000          144.632             60.009    20582.448533
                  14 Sep 2022 18:35:06.000          143.983             60.440    20562.183921
                  14 Sep 2022 18:36:06.000          143.313             60.867    20542.376482
                  14 Sep 2022 18:37:06.000          142.623             61.290    20523.029175
                  14 Sep 2022 18:38:06.000          141.910             61.708    20504.144882
                  14 Sep 2022 18:39:06.000          141.175             62.122    20485.726405
                  14 Sep 2022 18:40:06.000          140.417             62.530    20467.776469
                  14 Sep 2022 18:41:06.000          139.634             62.934    20450.297717
                  14 Sep 2022 18:42:06.000          138.826             63.332    20433.292712
                  14 Sep 2022 18:43:06.000          137.992             63.724    20416.763934
                  14 Sep 2022 18:44:06.000          137.132             64.109    20400.713778
                  14 Sep 2022 18:45:06.000          136.244             64.489    20385.144558
                  14 Sep 2022 18:46:06.000          135.328             64.861    20370.058500
                  14 Sep 2022 18:47:06.000          134.383             65.226    20355.457745
                  14 Sep 2022 18:48:06.000          133.409             65.584    20341.344347
                  14 Sep 2022 18:49:06.000          132.404             65.934    20327.720273
                  14 Sep 2022 18:50:06.000          131.369             66.275    20314.587400
                  14 Sep 2022 18:51:06.000          130.302             66.607    20301.947518
                  14 Sep 2022 18:52:06.000          129.203             66.931    20289.802326
                  14 Sep 2022 18:53:06.000          128.072             67.244    20278.153431
                  14 Sep 2022 18:54:06.000          126.908             67.548    20267.002353
                  14 Sep 2022 18:55:06.000          125.712             67.841    20256.350517
                  14 Sep 2022 18:56:06.000          124.482             68.123    20246.199256
                  14 Sep 2022 18:57:06.000          123.220             68.393    20236.549813
                  14 Sep 2022 18:58:06.000          121.925             68.652    20227.403335
                  14 Sep 2022 18:59:06.000          120.599             68.898    20218.760876
                  14 Sep 2022 19:00:06.000          119.240             69.132    20210.623398
                  14 Sep 2022 19:01:06.000          117.851             69.352    20202.991768
                  14 Sep 2022 19:02:06.000          116.432             69.558    20195.866758
                  14 Sep 2022 19:03:06.000          114.984             69.750    20189.249045
                  14 Sep 2022 19:04:06.000          113.509             69.927    20183.139213
                  14 Sep 2022 19:05:06.000          112.008             70.090    20177.537749
                  14 Sep 2022 19:06:06.000          110.484             70.237    20172.445046
                  14 Sep 2022 19:07:06.000          108.938             70.368    20167.861402
                  14 Sep 2022 19:08:06.000          107.373             70.483    20163.787019
                  14 Sep 2022 19:09:06.000          105.790             70.581    20160.222005
                  14 Sep 2022 19:10:06.000          104.194             70.664    20157.166372
                  14 Sep 2022 19:11:06.000          102.586             70.729    20154.620038
                  14 Sep 2022 19:12:06.000          100.969             70.777    20152.582825
                  14 Sep 2022 19:13:06.000           99.347             70.808    20151.054463
                  14 Sep 2022 19:14:06.000           97.722             70.822    20150.034585
                  14 Sep 2022 19:15:06.000           96.099             70.819    20149.522731
                  14 Sep 2022 19:16:06.000           94.479             70.798    20149.518349
                  14 Sep 2022 19:17:06.000           92.866             70.761    20150.020792
                  14 Sep 2022 19:18:06.000           91.263             70.706    20151.029320
                  14 Sep 2022 19:19:06.000           89.673             70.635    20152.543103
                  14 Sep 2022 19:20:06.000           88.100             70.547    20154.561216
                  14 Sep 2022 19:21:06.000           86.544             70.443    20157.082646
                  14 Sep 2022 19:22:06.000           85.010             70.323    20160.106287
                  14 Sep 2022 19:23:06.000           83.499             70.187    20163.630946
                  14 Sep 2022 19:24:06.000           82.014             70.036    20167.655336
                  14 Sep 2022 19:25:06.000           80.556             69.869    20172.178087
                  14 Sep 2022 19:26:06.000           79.126             69.689    20177.197737
                  14 Sep 2022 19:27:06.000           77.728             69.494    20182.712739
                  14 Sep 2022 19:28:06.000           76.361             69.286    20188.721461
                  14 Sep 2022 19:29:06.000           75.027             69.064    20195.222183
                  14 Sep 2022 19:30:06.000           73.726             68.830    20202.213102
                  14 Sep 2022 19:31:06.000           72.460             68.583    20209.692333
                  14 Sep 2022 19:32:06.000           71.228             68.325    20217.657906
                  14 Sep 2022 19:33:06.000           70.031             68.055    20226.107772
                  14 Sep 2022 19:34:06.000           68.870             67.775    20235.039800
                  14 Sep 2022 19:35:06.000           67.742             67.484    20244.451781
                  14 Sep 2022 19:36:06.000           66.650             67.184    20254.341428
                  14 Sep 2022 19:37:06.000           65.592             66.874    20264.706375
                  14 Sep 2022 19:38:06.000           64.569             66.555    20275.544183
                  14 Sep 2022 19:39:06.000           63.579             66.227    20286.852336
                  14 Sep 2022 19:40:06.000           62.622             65.892    20298.628246
                  14 Sep 2022 19:41:06.000           61.697             65.548    20310.869252
                  14 Sep 2022 19:42:06.000           60.805             65.197    20323.572624
                  14 Sep 2022 19:43:06.000           59.943             64.840    20336.735559
                  14 Sep 2022 19:44:06.000           59.112             64.475    20350.355189
                  14 Sep 2022 19:45:06.000           58.311             64.105    20364.428578
                  14 Sep 2022 19:46:06.000           57.538             63.728    20378.952723
                  14 Sep 2022 19:47:06.000           56.794             63.346    20393.924559
                  14 Sep 2022 19:48:06.000           56.076             62.959    20409.340956
                  14 Sep 2022 19:49:06.000           55.386             62.567    20425.198725
                  14 Sep 2022 19:50:06.000           54.721             62.170    20441.494614
                  14 Sep 2022 19:51:06.000           54.081             61.768    20458.225316
                  14 Sep 2022 19:52:06.000           53.465             61.362    20475.387462
                  14 Sep 2022 19:53:06.000           52.873             60.953    20492.977633
                  14 Sep 2022 19:54:06.000           52.303             60.540    20510.992352
                  14 Sep 2022 19:55:06.000           51.756             60.123    20529.428089
                  14 Sep 2022 19:56:06.000           51.229             59.703    20548.281265
                  14 Sep 2022 19:57:06.000           50.724             59.280    20567.548249
                  14 Sep 2022 19:58:06.000           50.238             58.855    20587.225364
                  14 Sep 2022 19:59:06.000           49.771             58.426    20607.308884
                  14 Sep 2022 20:00:06.000           49.323             57.995    20627.795039
                  14 Sep 2022 20:01:06.000           48.893             57.562    20648.680014
                  14 Sep 2022 20:02:06.000           48.480             57.127    20669.959953
                  14 Sep 2022 20:03:06.000           48.084             56.690    20691.630958
                  14 Sep 2022 20:04:06.000           47.705             56.251    20713.689093
                  14 Sep 2022 20:05:06.000           47.341             55.810    20736.130382
                  14 Sep 2022 20:06:06.000           46.992             55.367    20758.950815
                  14 Sep 2022 20:07:06.000           46.658             54.924    20782.146346
                  14 Sep 2022 20:08:06.000           46.338             54.479    20805.712923
                  14 Sep 2022 20:09:06.000           46.033             54.032    20829.646381
                  14 Sep 2022 20:10:06.000           45.740             53.585    20853.942605
                  14 Sep 2022 20:11:06.000           45.460             53.137    20878.597424
                  14 Sep 2022 20:12:06.000           45.193             52.688    20903.606641
                  14 Sep 2022 20:13:06.000           44.938             52.238    20928.966032
                  14 Sep 2022 20:14:06.000           44.695             51.787    20954.671348
                  14 Sep 2022 20:15:06.000           44.463             51.336    20980.718317
                  14 Sep 2022 20:16:06.000           44.242             50.885    21007.102646
                  14 Sep 2022 20:17:06.000           44.032             50.433    21033.820022
                  14 Sep 2022 20:18:06.000           43.832             49.980    21060.866111
                  14 Sep 2022 20:19:06.000           43.643             49.528    21088.236563
                  14 Sep 2022 20:20:06.000           43.463             49.075    21115.927012
                  14 Sep 2022 20:21:06.000           43.292             48.622    21143.933076
                  14 Sep 2022 20:22:06.000           43.131             48.169    21172.250361
                  14 Sep 2022 20:23:06.000           42.979             47.716    21200.874460
                  14 Sep 2022 20:24:06.000           42.835             47.264    21229.800955
                  14 Sep 2022 20:25:06.000           42.700             46.811    21259.025418
                  14 Sep 2022 20:26:06.000           42.572             46.358    21288.543414
                  14 Sep 2022 20:27:06.000           42.453             45.906    21318.350500
                  14 Sep 2022 20:28:06.000           42.342             45.454    21348.442229
                  14 Sep 2022 20:29:06.000           42.238             45.002    21378.814146
                  14 Sep 2022 20:30:06.000           42.142             44.551    21409.461795
                  14 Sep 2022 20:31:06.000           42.052             44.100    21440.380719
                  14 Sep 2022 20:32:06.000           41.970             43.650    21471.566457
                  14 Sep 2022 20:33:06.000           41.894             43.200    21503.014551
                  14 Sep 2022 20:34:06.000           41.825             42.751    21534.720542
                  14 Sep 2022 20:35:06.000           41.762             42.302    21566.679975
                  14 Sep 2022 20:36:06.000           41.706             41.854    21598.888398
                  14 Sep 2022 20:37:06.000           41.656             41.407    21631.341363
                  14 Sep 2022 20:38:06.000           41.612             40.960    21664.034428
                  14 Sep 2022 20:39:06.000           41.573             40.515    21696.963158
                  14 Sep 2022 20:40:06.000           41.541             40.069    21730.123127
                  14 Sep 2022 20:41:06.000           41.513             39.625    21763.509914
                  14 Sep 2022 20:42:06.000           41.492             39.182    21797.119112
                  14 Sep 2022 20:43:06.000           41.475             38.739    21830.946321
                  14 Sep 2022 20:44:06.000           41.464             38.297    21864.987154
                  14 Sep 2022 20:44:46.411           41.459             38.000    21888.032518

Global Statistics
-----------------
Min Elevation     14 Sep 2022 17:47:06.873          161.712             38.000    21980.661728
Max Elevation     14 Sep 2022 19:14:24.604           97.219             70.823    20149.821561
Mean Elevation                                                          57.077                
Min Range         14 Sep 2022 19:15:36.519           95.274             70.811    20149.457127
Max Range         14 Sep 2022 17:47:06.873          161.712             38.000    21980.661728
Mean Range                                                                        20780.416010
